text,id,screenname,retweetCount,isRetweet
RT @goldengateblond: The 9th Circuit voted unanimously against Trump's travel ban. Let's go live to the White House for a reaction.  https:?,8.30E+17,AFNotBricktop,3677,TRUE
"RT @CNN: WA solicitor general: ""We've seen (Trump) in court twice now, and we've won both times"" https://t.co/ONSndV0iKw https://t.co/8cGNL?",8.30E+17,juliekoenig21,553,TRUE
What will stop the rise in bogus preachers in Africa?  a travel ban on Tories visiting ! sorted...,8.30E+17,maliceous,0,FALSE
#MyDreamLoverIs willing and able to travel,8.30E+17,therainbowheron,0,FALSE
"RT @CNN: President Trump's travel ban will remain blocked, a federal appeals court ruled. Read the court's full decision https://t.co/4dfGs?",8.30E+17,CnnPersiann,524,TRUE
"RT @BethyWorld: ""Some places in the #Netherlands you could visit that aren't #Amsterdam"" #travel #world #photography https://t.co/cddmcxAiMA",8.30E+17,free_two_roam,9,TRUE
"President Trump tweeting ""see you in court,"" after an appeals panel refused to lift the stay on his travel ban.   https://t.co/vQxYMegPzb",8.30E+17,foxnewsradio,0,FALSE
Record numbers of dolphins spotted off Scotland coast - https://t.co/YtAxByY7W1 https://t.co/cmIrcPdi9q,8.30E+17,aoltraveluk,0,FALSE
Trump: Travel ban decision was political @CNN @andersoncooper @realDonaldTrump  https://t.co/t82fPt4DBW,8.30E+17,following10,0,FALSE
Check out how to @ExploreCanada @JasperNP National Park by @quirkytraveller https://t.co/2PVTrBiyMw https://t.co/xmWffwSUIH,8.30E+17,TravelatorMedia,0,FALSE
"Individuele? en groepsreizen voor jongeren, families en kleine groepen naar Indonesiâ https://t.co/rjftMy5mfE",8.30E+17,Toerisme_Europa,0,FALSE
Stars in the halo of the Milky Way often travel in groups https://t.co/aaUdpvGZhU,8.30E+17,wijittrana,0,FALSE
<U+0410><U+043B><U+043B><U+0435><U+044F> <U+043A><U+0440><U+0430><U+0441><U+043E><U+0447><U+043D><U+044B><U+0445> <U+0437><U+043E><U+043D><U+0442><U+0438><U+043A><U+043E><U+0432> <U+0432> <U+0414><U+0443><U+0431><U+0430><U+0435> #UAE@prekrasnyj_vostok #travel@prekrasnyj_vosto... https://t.co/MKVANR9s61,8.30E+17,kz_everything,0,FALSE
https://t.co/xMMIEbyQz9,8.30E+17,MonicaGohn,0,FALSE
"Booking platform, @Edvisorio, launches for schools &amp; agencies in #study travel https://t.co/MYdzBBTHUT https://t.co/HuDczegDLG",8.30E+17,PortsmouthELS,0,FALSE
"A federal court refuses to restore the travel ban, but the story is far from over. This and more on the rundown.? https://t.co/mDRhky77Bm",8.30E+17,PNS_News,0,FALSE
RT @FinancialTimes: Opinion:  The ruling against Trump?s travel ban dissected https://t.co/HFElcLTMQL,8.30E+17,NasheedQFaruqi,11,TRUE
.@EasyAnimal Specialise in pet travel products aimed to make travelling safer and easier https://t.co/no9QfkGaL1? https://t.co/GMR855o1CN,8.30E+17,GoodVetGuide,0,FALSE
Wide range of reaction following court ruling against President Trump?s travel ban https://t.co/MqybiaMe1F https://t.co/rxAqtgOvGf,8.30E+17,fox6now,0,FALSE
RT @CNN: Threats against judges involved in challenges to Trump's travel ban have prompted increased security https://t.co/Asm30BkEiV https?,8.30E+17,570Karen,85,TRUE
Go ? Love Travel WordPress Theme (Travel) https://t.co/KPnJoiKu97 https://t.co/NtzAoKDwKb,8.30E+17,broluthfi,0,FALSE
RT @washingtonpost: How Trump?s travel ban broke from the normal executive order process https://t.co/GjOdA8G0HI,8.30E+17,RKidwell87,230,TRUE
RT @TheWordNotes: Nothing you own in this world will travel with you beyond.,8.30E+17,jlouisepickett,2,TRUE
RT @5foottraveler: Travel is the only thing you buy that makes you richer #travel #ttot #travelmassive #quote https://t.co/DKANg2TbMb,8.30E+17,free_two_roam,4,TRUE
RT @NatGeoTraveller: Baz Luhrmann is the latest cinematic auteur to dabble in design https://t.co/jccUqMR57f https://t.co/TASEFnTme2,8.30E+17,_JosephinePrice,4,TRUE
Go #Aclu https://t.co/qK3uqYdkJC #NoBanNoWall,8.30E+17,Sibenjam,0,FALSE
"@JossCalvo Hola JosÇ, buenos d°as. Puede solicitar una compensaci¢n por medio del siguiente formulario: https://t.co/WPD8Mpo7WC Un saludo.",8.30E+17,KLM,0,FALSE
#Disney seamlessly blends high-tech special effects into 'Frozen' musical https://t.co/xOO7ISKhaM #travel,8.30E+17,DayveeSutton,0,FALSE
"After a suuuper successful week in Orlando/Palm Beach, 1 appointment and some travel stands between seeing my boys <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #TillNextMonthPalmBeach",8.30E+17,megOH_,0,FALSE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,TorontoKateD,12604,TRUE
"RT @YWCAHotel: MT @tripology: #Snow Koru, Grouse Mountain, Vancouver, BC [OC] #ttot #travelpics #travel https://t.co/RcO6kK3V5Q https://t.c?",8.30E+17,HobbitonHD,1,TRUE
"RT @AP: #AP10Things: Travel ban on hold; Trump reaffirms ""one China"" policy with Xi; Tom Price chosen for health secretary. https://t.co/k9?",8.30E+17,indignindigente,32,TRUE
"#TheFearlessIndian: In impediment for #Trump, #judges reject travel ban https://t.co/rjT7wzCpcF #socialissues",8.30E+17,TFearlessIndian,0,FALSE
<U+677E><U+6C5F><U+57CE><U+5929><U+5B88><U+95A3> (2017<U+5E74>1<U+6708>31<U+65E5> <U+5CF6><U+6839><U+770C><U+677E><U+6C5F><U+5E02>) https://t.co/9kRCJdvwTx,8.30E+17,pic_travel,0,FALSE
"RT @LKrauss1: Important with potential autocrat in office, supported by willing congress, that thus far, rule of law standing firm.https://?",8.30E+17,Gene_Master,19,TRUE
CLOSURE DETOUR: Allow for EXTRA travel time due to EB I-10 closure at US 191. Here's the 110-mile detour you need t? https://t.co/JCv3wEm8Z5,8.30E+17,MelanieHunterTV,1,FALSE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,MaineyBoo_x,12604,TRUE
RT @linkuptv: . Donald Trump loses appeal court bid to reinstate travel ban - https://t.co/we5XKbA5Me,8.30E+17,looneylunes1,9,TRUE
RT @CNN: Threats against judges involved in challenges to Trump's travel ban have prompted increased security https://t.co/Asm30BkEiV https?,8.30E+17,fleetus68,85,TRUE
RT @foxandfriends: Your take on the 9th Circuit Court's decision to uphold the suspension of the travel ban? https://t.co/5RWClb7Zuu,8.30E+17,thomasarlin,66,TRUE
"Bound for Dallas. Gonna witness some sort of ritualistic, motorized-gladiator contest inside the big-ass amphitheat? https://t.co/zGi3SNRdOD",8.30E+17,RealRupertX,0,FALSE
"RT @Sanook: <U+0E41><U+0E1A><U+0E01><U+0E01><U+0E25><U+0E49><U+0E2D><U+0E07>(<U+0E1F><U+0E34><U+0E25><U+0E4C><U+0E21>) <U+0E17><U+0E48><U+0E2D><U+0E07><U+0E15><U+0E25><U+0E32><U+0E14><U+0E40><U+0E01><U+0E48><U+0E32><U+0E23><U+0E34><U+0E21><U+0E19><U+0E49><U+0E33> ""<U+0E15><U+0E25><U+0E32><U+0E14><U+0E2B><U+0E31><U+0E27><U+0E15><U+0E30><U+0E40><U+0E02><U+0E49>""
https://t.co/VTzUwIfNwC https://t.co/tsUfdxopBX",8.30E+17,naviktabua,7,TRUE
RT @goldengateblond: The 9th Circuit voted unanimously against Trump's travel ban. Let's go live to the White House for a reaction.  https:?,8.30E+17,Migs_n_Squiggs,3677,TRUE
"RT @We_R_TheMedia: Fed Appeals Court Refuse 2 Protect Americans From Our Sworn Enemies

Refuses 2 Reinstate Trump Travel Ban

DISGRACE! 

#?",8.30E+17,EggRetweet,599,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,kellybasham,340,TRUE
"RT @CBSNews: After 9th Circuit ruling upholds travel ban suspension, Pres. Trump tweeted ""SEE YOU IN COURT"" https://t.co/5dGEm2mj7b https:/?",8.30E+17,jeffjef24401188,21,TRUE
"RT @alexgibneyfilm: Fave 9th Circuit line: ""[Trump claim]...runs contrary to the fundamental structure of our constitutional democracy."" ht?",8.30E+17,brandicwhite,17,TRUE
RT @foxandfriends: Your take on the 9th Circuit Court's decision to uphold the suspension of the travel ban? https://t.co/5RWClb7Zuu,8.30E+17,coppervase,66,TRUE
RT @cnni: The travel ban remains a sticking point in President Trump's calls with US allies https://t.co/XEk5VI93SU https://t.co/8osvqQyIip,8.30E+17,CmiloseMilose,17,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,omor715,340,TRUE
Can't wait to see this!  We're now taking bookings for Wed 7 June.  ú65 pp inc. coach travel and top price theatre? https://t.co/z6OaokQqPE,8.30E+17,shaws_coaches,0,FALSE
FAA panel agrees: Read your Kindle during takeoff - Austin American-Statesman https://t.co/jP1ADBjuGl,8.30E+17,efreebooks_org,0,FALSE
"RT @bradheath: In declining to restore travel ban, 9th Cir. invokes ""numerous statements by the President about his intent to implement a '?",8.30E+17,trueheart78,1358,TRUE
"RT @CBSNews: After 9th Circuit ruling upholds travel ban suspension, Pres. Trump tweeted ""SEE YOU IN COURT"" https://t.co/5dGEm2mj7b https:/?",8.30E+17,WBBMNewsradio,21,TRUE
"RT @CBSNews: After 9th Circuit ruling upholds travel ban suspension, Pres. Trump tweeted ""SEE YOU IN COURT"" https://t.co/5dGEm2mj7b https:/?",8.30E+17,cbschicago,21,TRUE
Ruling Against Travel Ban Executive Order Brings Relief To OK's Catholic Charities https://t.co/1zKVtKplW3,8.30E+17,stephdnzgr,0,FALSE
<U+0647><U+0627><U+0645><U+064A><U+0633> <U+062A><U+0631><U+0627><U+0641><U+064A><U+0644> ... <U+0627><U+0644><U+064A><U+0648><U+0645> <U+0627><U+0641><U+0631><U+064A><U+0643><U+0627><U+0646><U+0648> <U+0628><U+0627><U+0631><U+0643> <U+0636><U+0645><U+0646> <U+0641><U+0639><U+0627><U+0644><U+064A><U+0627><U+062A> <U+0631><U+062D><U+0644><U+0627><U+062A> <U+0627><U+0644><U+064A><U+0648><U+0645> <U+0627><U+0644><U+0648><U+0627><U+062D><U+062F> <U+0648><U+0627><U+062F><U+064A> <U+0627><U+0644><U+0631><U+064A><U+0627><U+0646> . <U+0627><U+0644><U+0627><U+0633><U+0643><U+0646><U+062F><U+0631><U+064A><U+0629> <U+0648> <U+0627><U+0641><U+0631><U+064A><U+0643><U+0627><U+0646><U+0648> <U+0628><U+0627><U+0631><U+0643> .... https://t.co/G6lppw2Vu0,8.30E+17,hamis_travel,0,FALSE
"RT @foxandfriends: ""It's a political decision and we will see them in court."" -Pres. Trump vows to take on court's decision to uphold suspe?",8.30E+17,McKinneyBiker,116,TRUE
RT @CNNPolitics: Timeline: How President Donald Trump's travel ban unraveled https://t.co/WcJJX1ySQ5 https://t.co/eEZQsXE3pP,8.30E+17,PaulDav33910183,12,TRUE
RT @CatoInstitute: How many people have been affected by the travel ban? The figures presented by the White House seem to be way off... htt?,8.30E+17,BethanCantrell,2,TRUE
"Ahh, this is legit #goals<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>!!! Wish I could travel with you, @cassiedepecol<ed><U+00A0><U+00BD><ed><U+00B8><U+0094>. https://t.co/4t3fvcQgtl",8.30E+17,Firdous_096,0,FALSE
"RT @patrickgaley: Amid outcry over Trump travel ban, the UK government has quietly barred *disabled* *child* *refugees* from entering https?",8.30E+17,amandastaf,1079,TRUE
"RT @alexgibneyfilm: Fave 9th Circuit line: ""[Trump claim]...runs contrary to the fundamental structure of our constitutional democracy."" ht?",8.30E+17,QuestPhysics,17,TRUE
RT @rachschristian: Check Out The latest The #Photography Life! https://t.co/TfMpUqhbtZ #Nature #PhotographyTips #Landscape #Travel Thanks?,8.30E+17,crochetragrug,1,TRUE
"RT @We_R_TheMedia: Fed Appeals Court Refuse 2 Protect Americans From Our Sworn Enemies

Refuses 2 Reinstate Trump Travel Ban

DISGRACE! 

#?",8.30E+17,acapdiaz,599,TRUE
"RT @india4contests: #contest #contestalert #contestindia 
@Travel_Wild https://t.co/iPcVimgOMO",8.30E+17,Pushpapanwar,1,TRUE
RT @LoriMoreno: We love covering great #events like #gorgeous #art #music #awards #food #wine @TravelFoodiesTV #luxury #travel https://t.co?,8.30E+17,crochetragrug,7,TRUE
"Companies file ""friend of the court"" briefs against travel ban.  Haven't they heard ? Hillary wasn't elected, so Trump AND WE are in charge",8.30E+17,CitoyenJimserac,0,FALSE
"RT @TEN_GOP: Alan Dershowitz: ""Trump will win on travel ban at Supreme Court""
'See you in court' #9thCircuit https://t.co/BSB7IKB00Y",8.30E+17,AuntTamay,2215,TRUE
"RT @jemillerwbal: Trump argued his travel ban is ""unreviewable"". Fed court said yes it is.
From 9th Circuit court ruling...powerful stateme?",8.30E+17,bdavis06516,6,TRUE
"RT @nytimes: The ruling could reach the Supreme Court, and a 4-to-4 vote would leave the appeals court?s decision in place https://t.co/UH5?",8.30E+17,jeorg,442,TRUE
"RT @JacqueGoddard: Rt 3 north breakdown lane normally open for commute is closed today-no travel in ""active"" breakdown lane between Exit 6?",8.30E+17,wbznewsradio,2,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,arzydel,12604,TRUE
"RT @foxandfriends: ""It's a political decision and we will see them in court."" -Pres. Trump vows to take on court's decision to uphold suspe?",8.30E+17,Shelley2021,116,TRUE
RT @TheBucktList: Let's travel the world <ed><U+00A0><U+00BC><ed><U+00BC><U+008D><ed><U+00A0><U+00BD><ed><U+00B7><U+00BB> https://t.co/gYvyx2psed,8.30E+17,vanvounati,196,TRUE
RT @JoyAnnReid: .@CNN is reporting that at least one of the appeals court judges hearing Trump's travel ban case has needed extra security?,8.30E+17,Aunna777,5433,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,lilzayjr,12604,TRUE
"RT @TEN_GOP: Alan Dershowitz: ""Trump will win on travel ban at Supreme Court""
'See you in court' #9thCircuit https://t.co/BSB7IKB00Y",8.30E+17,GomieBJJPurple,2215,TRUE
"RT @tulips_holland: Meet tulip Purple Pride Zantupur

#travel to the #tulipsinholland spring 2017 https://t.co/43fuZTk4b4",8.30E+17,Teapot_Lady,10,TRUE
RT @indiaunbound: Are you planning to #travel in #SriLanka but not sure when to go? Read our latest blog for #traveltips https://t.co/JrTrh?,8.30E+17,MNessuna,5,TRUE
The travel moratorium: A hopeless disaster - The Washington Post or when you lose Krauthamer on terrorism  https://t.co/EGK2YZxeyI,8.30E+17,ABHodgkins,0,FALSE
RT @JoyAnnReid: .@CNN is reporting that at least one of the appeals court judges hearing Trump's travel ban case has needed extra security?,8.30E+17,LoriPaprin,5433,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,BusinessStaffs,12604,TRUE
9th rules against Prez travel ban https://t.co/VMPU5keWkh via @nypost If there's a terrorist attacker from these countries judges own it now,8.30E+17,iPflugbakken,0,FALSE
"RT @TEN_GOP: Alan Dershowitz: ""Trump will win on travel ban at Supreme Court""
'See you in court' #9thCircuit https://t.co/BSB7IKB00Y",8.30E+17,spiderbread,2215,TRUE
<U+702C><U+6238><U+5185><U+6D77><U+306E><U+8ECD><U+8266><U+5CF6>!<U+660E><U+6CBB><U+306E><U+96F0><U+56F2><U+6C17><U+3092><U+4ECA><U+306B><U+4F1D><U+3048><U+308B><U+300C><U+4E09><U+9AD8><U+5C71><U+7832><U+53F0><U+57FA><U+5730><U+300D> | <U+5E83><U+5CF6><U+770C> | <U+30C8><U+30E9><U+30D9><U+30EB>jp<<U+305F><U+3073><U+306D><U+3059>> https://t.co/11IZjl43mu,8.30E+17,twi_paRrot,0,FALSE
"RT @GreensEP: Good news! US travel ban remains suspended as court refuses to reinstate it https://t.co/0aS2tJQ7qp #NoBanNoWall

Image by @s?",8.30E+17,Slash_Line,33,TRUE
"RT @Bobblespeak: Chris Matthews wasn't just contrarian questioning his guests. He was frothing-at-the-mouth defending the travel ban

#hard?",8.30E+17,dbaaryj,6,TRUE
RT @jlandkev: Become a #KobePRambassador! @Kobe_PRA  it's fun! I've definitely enjoyed being one this year! #Kobe #Japan #travel #culture h?,8.30E+17,AshCrestfelt,1,TRUE
RT @my_vote_voice: If you can use time travel for one time so which one you want to kill very badly (of course travel to him childhood time),8.30E+17,my_vote_voice,12,TRUE
"RT @MigrantVoiceUK: 'As 5th richest country in the world, can we really only find room for 350 most vulnerable children?' @CarolineLucas ht?",8.30E+17,jennifer_stiens,21,TRUE
@foxandfriends Great! No Nuclear Deal. After they threaten The U S we will put a travel ban in place based on the threats<ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>1st<ed><U+00A0,8.30E+17,calvaryrecon,0,FALSE
"RT @AP: #AP10Things: Travel ban on hold; Trump reaffirms ""one China"" policy with Xi; Tom Price chosen for health secretary. https://t.co/k9?",8.30E+17,tabata666,32,TRUE
RT @Randallr75: #Photography | Monet's Gardens in Giverny | #PhotoOfTheDay #Travel #Photo https://t.co/4G3Daczjq5,8.30E+17,Lisamar65096873,2,TRUE
"RT @TEN_GOP: Alan Dershowitz: ""Trump will win on travel ban at Supreme Court""
'See you in court' #9thCircuit https://t.co/BSB7IKB00Y",8.30E+17,SWEETY16A,2215,TRUE
@FoxNews I would reissue the Travel Hold and clearly state that current visas will get a pass.,8.30E+17,SteveJazz,0,FALSE
"Court Refuses to Reinstate Travel Ban, Dealing Trump Another Legal Loss https://t.co/U6zq05IZkP.  Patriots Stand up to the so-called jenius.",8.30E+17,srcade,0,FALSE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,mawuli___,341,TRUE
RT @FoxNews: Conway says court ruling on Trump travel ban 'does not affect the merits at all' https://t.co/fLsZYYMLDn,8.30E+17,Thad8920,140,TRUE
"#ships at the #balticsea <U+26F5>

#travel #traveler #backpacking #germany #ocean #sea #travelling #beautiful #wanderlust https://t.co/2nFNytRjKN",8.30E+17,chris_vollmert,0,FALSE
"@andypaws420 Fun fact: While the ""travel ban"" maybe illegal, banning Muslims is not. Looks like the courts will force Trump back to plan A.",8.30E+17,shockresistant2,0,FALSE
Lampung Timur Punya Hutan Paling Rapat di Indonesia? - Detikcom https://t.co/KW1k7lbZLF?,8.30E+17,Mahardika1990,0,FALSE
@SingaporeAir What are your rules regarding carrying ashes on your airlines please?,8.30E+17,travel_obsessed,0,FALSE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,frantbhx,12604,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,melissaann5761,12604,TRUE
@MerlXUK Thank you for the follow! Where would you like to go next on #holiday? Get in touch https://t.co/5ySEmT6e7Q #Travel,8.30E+17,TravelRTC,0,FALSE
"RT @DaaruBaazMehta: BREAKING

Delhi HC directs that BSF jawan Tej Bahadur Yadav's wife be allowed to travel to J&amp;K to meet him and stay ove?",8.30E+17,sgupta2014,152,TRUE
RT @guardian: ?S?o Paulo makes London seem like a village? https://t.co/Q1eGJ6CRwW,8.30E+17,sergiogiro,28,TRUE
RT @WanderVSCO: Travel goals <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+2708><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+008E> https://t.co/Y2YkXw1koh,8.30E+17,fiorellajimene4,2759,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,datsJENN,341,TRUE
"J'adore ! ""Maison capacitÇ 4 personnes dans  longäre bretonne - Maisons Ö louer Ö ClÇden-Poher"" @airbnb #Travel https://t.co/K9YskJ5ZJX",8.30E+17,MagLoz29,0,FALSE
"RT @patrickgaley: Amid outcry over Trump travel ban, the UK government has quietly barred *disabled* *child* *refugees* from entering https?",8.30E+17,cosmosnauts,1079,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,nikkidennis1,341,TRUE
"#7: Amerzam Neoprene Lunch Bags/Lunch Boxes, Waterproof Outdoor Travel Picnic Lunch Box Bag Tote with Zipper and?? https://t.co/y0mz1Y3rLZ",8.30E+17,HOMEKlTCHEN,0,FALSE
Muslim-Americans on Long Island praise ruling on travel ban - Newsday https://t.co/CJIi2oYI6A,8.30E+17,MuslimPlaza,0,FALSE
"Rt 3 north breakdown lane normally open for commute is closed today-no travel in ""active"" breakdown lane between Exit 6 &amp; Exit 9 @MassDOT",8.30E+17,JacqueGoddard,2,FALSE
RT @Nazran_AL: I want to travel but my money travel first.,8.30E+17,_izzaturfitri,151,TRUE
"RT @patrickgaley: Amid outcry over Trump travel ban, the UK government has quietly barred *disabled* *child* *refugees* from entering https?",8.30E+17,BENZORD,1079,TRUE
"@colin93f Federal appeals court rules 3 to 0 against Trump on travel ban
https://t.co/bhpsTwfyda",8.30E+17,jjeswani,0,FALSE
Federal appeals court refuses to reinstate Trump travel ban - The Japan News https://t.co/ep2NEpaV56,8.30E+17,CoolJapanNews,0,FALSE
"RT @RexHuppke: The Ninth Circuit Court of Appeals introduced President Trump to Mr. Checks and Mrs. Balances. Democracy is hard.

https://t?",8.30E+17,clover0310,26,TRUE
RT @DineshDSouza: Trump's lawyers made a tactical blunder in giving no reasons for his travel ban &amp; insisting judges have no power to revie?,8.30E+17,jacobzolman,94,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,MushyMelbowHead,12604,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,ShortBusRoyalty,12604,TRUE
RT @FoxbarLoyal: Changing it up a bit if no takers. two tickets v Morton ú20 each gets you two tickets for Dundee Away and travel on the bu?,8.30E+17,DaleyC1872,5,TRUE
Ted Cruz: Trump should WIN if he takes travel ban to the Supreme Court https://t.co/SImvvgd2Pc,8.30E+17,llmouser,0,FALSE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,NikkiRaj19,12604,TRUE
"RT @AP: #AP10Things: Travel ban on hold; Trump reaffirms ""one China"" policy with Xi; Tom Price chosen for health secretary. https://t.co/k9?",8.30E+17,tobeornot1st,32,TRUE
<U+203B><U+263A> Vintage Travel Souvenir of New York Plate @duckwells  #antique #Manhattan #NewYork https://t.co/7iPpnzrYWP https://t.co/XhrgSSZQsv,8.30E+17,duckwellsvintag,0,FALSE
#travel #photography #landscape #Photography : The old fishing camp by CarlJohanJohansson https://t.co/CHHAJefz21,8.30E+17,Madtraveller2,0,FALSE
@JaneEllison https://t.co/CLN5ylLIJU,8.30E+17,jennifer_stiens,0,FALSE
"Court Refuses to Reinstate Travel Ban, Dealing Trump Another Legal Loss https://t.co/XfofzZsSkc #intelligence #security #war #international",8.30E+17,JohnVajra,0,FALSE
#travel #photography #landscape #Photography : Sunstar by art-ep-art https://t.co/CaSMab5p0Q,8.30E+17,Madtraveller2,0,FALSE
RT @meltsmelts: Jotaro living off travel sized shampoo for ten years cos this ass is never home,8.30E+17,boxeddimensions,6,TRUE
#travel #photography #photooftheday #travelphotography : Gateway bridges of Abudhabi.....@ sunrise by SuseendranMa? https://t.co/HYOfYhoUMK,8.30E+17,Madtraveller2,0,FALSE
Build Custom Web APIs from Web Scraping  by timeyinidundun https://t.co/1XZ5V1DZTI I am building a travel search engine were visitors can ?,8.30E+17,JoindaHunt,0,FALSE
RT @cthagod: Per CNN Trump just lost his court battle to reinstate travel ban. Wait for it...... https://t.co/wqWMRNRyzu,8.30E+17,SwagBalm,115,TRUE
#travel #photography #photooftheday #travelphotography : The Traveler by thestorygrapher https://t.co/hr3Cipvzmo,8.30E+17,Madtraveller2,0,FALSE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,sporkula,12604,TRUE
RT @FoxBusiness: 'We will prevail': @KellyannePolls confident in legal merits of executive order https://t.co/xWA1dCSk6I https://t.co/kkGPM?,8.30E+17,ThunderMarg,855,TRUE
@FunnyBrawls @Travel_lot <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>did he say fight me some more,8.30E+17,Jaycrunk04,0,FALSE
@foxandfriends @POTUS should cut and paste Obama's old EO banning travel and see if courts block that one. #9thcircuitmadness,8.30E+17,Mathum1,0,FALSE
Yes!!! Wij gaan naar John Mayer <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> @OhMyBookNL,8.30E+17,Reading_Travel,0,FALSE
"RT @indiaunbound: See @remarkableeast in @FinancialReview today #srilanka 

Age-old hospitality: top heritage hotels in Sri Lanka https://t?",8.30E+17,MNessuna,1,TRUE
RT @spectatorindex: BREAKING: Judicial order on Trump's travel ban appeal will be issued before close of business today,8.30E+17,21Ayushi,91,TRUE
"RT @DonFreshi: Custom mixtape covers, cartoons, logos, &amp; many more graphics .. DM me to order https://t.co/wJwtDlz6tw",8.30E+17,Travel_lot,136,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,mkosler,12604,TRUE
"<U+0645><U+0624><U+0633><U+0633> <U+0641><U+0627><U+0644><U+0641> <U+0642><U+0644><U+0642> <U+0645><U+0646> <U+062A><U+062F><U+0627><U+0639><U+064A><U+0627><U+062A> <U+0642><U+0631><U+0627><U+0631> <U+062A><U+0631><U+0627><U+0645><U+0628> <U+0639><U+0644><U+0649> <U+0645><U+0648><U+0638><U+0641><U+064A><U+0647> <U+0648><U+0628><U+0637><U+0648><U+0644><U+0627><U+062A><U+0647><U+0645> <U+0627><U+0644><U+0627><U+0644><U+0643><U+062A><U+0631><U+0648><U+0646><U+064A><U+0629>
https://t.co/8hgji4wtsj ? https://t.co/pLkYQsiQSg",8.30E+17,ksaxbox,0,FALSE
RT @CNN: She's the first woman to travel to every country in the world https://t.co/OfwVnh3Hf3 https://t.co/79uj49TunQ,8.30E+17,BarbaraMathews,666,TRUE
RT @MalditangMayora: Can I skip the college part and just travel?,8.30E+17,mrbglgarao,42,TRUE
"RT @nrerni_: #LoveMyHometown Penang <ed><U+00A0><U+00BD><ed><U+00B2><U+0083>
Second pic , ada icecream dalam icekepal <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+008B> #vsco @travel_lah https://t.co/VW0TtUc8X9",8.30E+17,Ftynrsyfqa_,1,TRUE
